hashtag,date,n
#sewage,2021-10-27T12,30.666666666666668
#sewage,2021-10-27T13,29.333333333333332
#sewage,2021-10-27T14,16.333333333333332
#sewage,2021-10-27T15,16.666666666666668
#sewage,2021-10-27T16,4.333333333333333
#sewage,2021-10-27T17,5.0
#sewage,2021-10-27T18,3.3333333333333335
#sewage,2021-10-27T19,2.6666666666666665
#sewage,2021-10-27T20,3.6666666666666665
#sewage,2021-10-27T21,5.333333333333333
#sewage,2021-10-27T22,4.666666666666667
#sewage,2021-10-27T23,2.3333333333333335
#sewage,2021-10-28T00,0.0
#sewage,2021-10-28T01,0.0
#sewage,2021-10-28T02,0.0
#sewage,2021-10-28T03,0.6666666666666666
#sewage,2021-10-28T04,1.3333333333333333
#sewage,2021-10-28T05,2.0
#sewage,2021-10-28T06,5.0
#sewage,2021-10-28T07,7.666666666666667
#sewage,2021-10-28T08,7.333333333333333
#sewage,2021-10-28T09,5.666666666666667
#sewage,2021-10-28T10,9.333333333333334
#sewage,2021-10-28T11,10.333333333333334
#sewage,2021-10-28T12,11.666666666666666
#sewage,2021-10-28T13,8.0
#sewage,2021-10-28T14,9.333333333333334
#sewage,2021-10-28T15,9.333333333333334
#sewage,2021-10-28T16,7.333333333333333
#sewage,2021-10-28T17,6.666666666666667
#sewage,2021-10-28T18,4.333333333333333
#sewage,2021-10-28T19,8.0
#sewage,2021-10-28T20,7.333333333333333
#sewage,2021-10-28T21,6.666666666666667
#sewage,2021-10-28T22,1.6666666666666667
#sewage,2021-10-28T23,0.3333333333333333
#sewage,2021-10-29T00,0.0
#sewage,2021-10-29T01,0.0
#sewage,2021-10-29T02,0.0
#sewage,2021-10-29T03,0.0
#sewage,2021-10-29T04,0.0
#sewage,2021-10-29T05,0.6666666666666666
#sewage,2021-10-29T06,4.0
#sewage,2021-10-29T07,8.0
#sewage,2021-10-29T08,7.333333333333333
#sosbrasil,2021-10-24T08,0.0
#sosbrasil,2021-10-24T09,0.0
#sosbrasil,2021-10-24T10,0.0
#sosbrasil,2021-10-24T11,0.0
#sosbrasil,2021-10-24T12,0.0
#sosbrasil,2021-10-24T13,0.0
#sosbrasil,2021-10-24T14,0.0
#sosbrasil,2021-10-24T15,0.0
#sosbrasil,2021-10-24T16,0.0
#sosbrasil,2021-10-24T17,0.0
#sosbrasil,2021-10-24T18,0.0
#sosbrasil,2021-10-24T19,0.0
#sosbrasil,2021-10-24T20,0.0
#sosbrasil,2021-10-24T21,0.0
#sosbrasil,2021-10-24T22,0.0
#sosbrasil,2021-10-24T23,0.0
#sosbrasil,2021-10-25T00,0.0
#sosbrasil,2021-10-25T01,0.0
#sosbrasil,2021-10-25T02,0.0
#sosbrasil,2021-10-25T03,0.0
#sosbrasil,2021-10-25T04,0.0
#sosbrasil,2021-10-25T05,0.0
#sosbrasil,2021-10-25T06,0.0
#sosbrasil,2021-10-25T07,0.0
#sosbrasil,2021-10-25T08,0.0
#sosbrasil,2021-10-25T09,0.0
#sosbrasil,2021-10-25T10,0.0
#sosbrasil,2021-10-25T11,0.0
#sosbrasil,2021-10-25T12,0.0
#sosbrasil,2021-10-25T13,0.0
#sosbrasil,2021-10-25T14,0.0
#sosbrasil,2021-10-25T15,0.0
#sosbrasil,2021-10-25T16,0.0
#sosbrasil,2021-10-25T17,0.0
#sosbrasil,2021-10-25T18,0.0
#sosbrasil,2021-10-25T19,0.0
#sosbrasil,2021-10-25T20,0.0
#sosbrasil,2021-10-25T21,0.0
#sosbrasil,2021-10-25T22,0.0
#sosbrasil,2021-10-25T23,0.0
#sosbrasil,2021-10-26T00,0.0
#sosbrasil,2021-10-26T01,0.0
#sosbrasil,2021-10-26T02,0.0
#sosbrasil,2021-10-26T03,0.0
#sosbrasil,2021-10-26T04,0.0
#sosbrasil,2021-10-26T05,0.0
#sosbrasil,2021-10-26T06,0.0
#sosbrasil,2021-10-26T07,0.0
#sosbrasil,2021-10-26T08,0.0
#sosbrasil,2021-10-26T09,0.0
#sosbrasil,2021-10-26T10,0.0
#sosbrasil,2021-10-26T11,0.0
#sosbrasil,2021-10-26T12,0.0
#sosbrasil,2021-10-26T13,0.0
#sosbrasil,2021-10-26T14,0.0
#sosbrasil,2021-10-26T15,0.0
#sosbrasil,2021-10-26T16,84.66666666666667
#sosbrasil,2021-10-26T17,101.0
#sosbrasil,2021-10-26T18,101.0
#sosbrasil,2021-10-26T19,16.333333333333332
#sosbrasil,2021-10-26T20,0.0
#sosbrasil,2021-10-26T21,0.6666666666666666
#sosbrasil,2021-10-26T22,0.6666666666666666
#sosbrasil,2021-10-26T23,0.6666666666666666
#sosbrasil,2021-10-27T00,0.0
#sosbrasil,2021-10-27T01,0.0
#sosbrasil,2021-10-27T02,0.0
#sosbrasil,2021-10-27T03,0.0
#sosbrasil,2021-10-27T04,0.0
#sosbrasil,2021-10-27T05,0.0
#sosbrasil,2021-10-27T06,0.0
#sosbrasil,2021-10-27T07,0.0
#sosbrasil,2021-10-27T08,0.0
#sosbrasil,2021-10-27T09,0.0
#sosbrasil,2021-10-27T10,0.0
#sosbrasil,2021-10-27T11,0.0
#sosbrasil,2021-10-27T12,0.0
#sosbrasil,2021-10-27T13,0.0
#sosbrasil,2021-10-27T14,0.0
#sosbrasil,2021-10-27T15,0.0
#sosbrasil,2021-10-27T16,0.0
#sosbrasil,2021-10-27T17,0.0
#sosbrasil,2021-10-27T18,0.0
#sosbrasil,2021-10-27T19,0.0
#sosbrasil,2021-10-27T20,0.0
#sosbrasil,2021-10-27T21,0.0
#sosbrasil,2021-10-27T22,0.0
#sosbrasil,2021-10-27T23,0.0
#sosbrasil,2021-10-28T00,0.0
#sosbrasil,2021-10-28T01,0.0
#sosbrasil,2021-10-28T02,0.0
#sosbrasil,2021-10-28T03,0.0
#sosbrasil,2021-10-28T04,0.0
#sosbrasil,2021-10-28T05,0.0
#sosbrasil,2021-10-28T06,0.0
#sosbrasil,2021-10-28T07,0.0
#sosbrasil,2021-10-28T08,0.0
#sosbrasil,2021-10-28T09,0.0
#sosbrasil,2021-10-28T10,0.0
#sosbrasil,2021-10-28T11,0.0
#sosbrasil,2021-10-28T12,0.0
#sosbrasil,2021-10-28T13,0.0
#sosbrasil,2021-10-28T14,0.0
#sosbrasil,2021-10-28T15,0.0
#sosbrasil,2021-10-28T16,0.0
#sosbrasil,2021-10-28T17,0.0
#sosbrasil,2021-10-28T18,0.0
#sosbrasil,2021-10-28T19,0.0
#sosbrasil,2021-10-28T20,0.0
#sosbrasil,2021-10-28T21,0.0
#sosbrasil,2021-10-28T22,0.0
#sosbrasil,2021-10-28T23,0.0
#sosbrasil,2021-10-29T00,0.0
#sosbrasil,2021-10-29T01,0.0
#sosbrasil,2021-10-29T02,0.0
#sosbrasil,2021-10-29T03,0.0
#sosbrasil,2021-10-29T04,0.0
#sosbrasil,2021-10-29T05,0.0
#sosbrasil,2021-10-29T06,0.0
#sosbrasil,2021-10-29T07,0.0
#sosbrasil,2021-10-29T08,0.0
#stopsponsoringouroppression,2021-10-24T08,0.0
#stopsponsoringouroppression,2021-10-24T09,0.0
#stopsponsoringouroppression,2021-10-24T10,0.0
#stopsponsoringouroppression,2021-10-24T11,0.0
#stopsponsoringouroppression,2021-10-24T12,0.0
#stopsponsoringouroppression,2021-10-24T13,0.0
#stopsponsoringouroppression,2021-10-24T14,0.0
#stopsponsoringouroppression,2021-10-24T15,0.0
#stopsponsoringouroppression,2021-10-24T16,0.0
#stopsponsoringouroppression,2021-10-24T17,0.0
#stopsponsoringouroppression,2021-10-24T18,0.3333333333333333
#stopsponsoringouroppression,2021-10-24T19,0.3333333333333333
#stopsponsoringouroppression,2021-10-24T20,0.3333333333333333
#stopsponsoringouroppression,2021-10-24T21,0.0
#stopsponsoringouroppression,2021-10-24T22,0.0
#stopsponsoringouroppression,2021-10-24T23,0.0
#stopsponsoringouroppression,2021-10-25T00,0.0
#stopsponsoringouroppression,2021-10-25T01,0.0
#stopsponsoringouroppression,2021-10-25T02,0.0
#stopsponsoringouroppression,2021-10-25T03,0.0
#stopsponsoringouroppression,2021-10-25T04,0.0
#stopsponsoringouroppression,2021-10-25T05,0.0
#stopsponsoringouroppression,2021-10-25T06,0.0
#stopsponsoringouroppression,2021-10-25T07,0.0
#stopsponsoringouroppression,2021-10-25T08,0.0
#stopsponsoringouroppression,2021-10-25T09,0.0
#stopsponsoringouroppression,2021-10-25T10,0.0
#stopsponsoringouroppression,2021-10-25T11,0.0
#stopsponsoringouroppression,2021-10-25T12,0.0
#stopsponsoringouroppression,2021-10-25T13,0.0
#stopsponsoringouroppression,2021-10-25T14,0.0
#stopsponsoringouroppression,2021-10-25T15,0.0
#stopsponsoringouroppression,2021-10-25T16,0.0
#stopsponsoringouroppression,2021-10-25T17,0.0
#stopsponsoringouroppression,2021-10-25T18,0.0
#stopsponsoringouroppression,2021-10-25T19,0.0
#stopsponsoringouroppression,2021-10-25T20,0.0
#stopsponsoringouroppression,2021-10-25T21,0.0
#stopsponsoringouroppression,2021-10-25T22,0.0
#stopsponsoringouroppression,2021-10-25T23,0.0
#stopsponsoringouroppression,2021-10-26T00,0.0
#stopsponsoringouroppression,2021-10-26T01,0.0
#stopsponsoringouroppression,2021-10-26T02,0.0
#stopsponsoringouroppression,2021-10-26T03,0.0
#stopsponsoringouroppression,2021-10-26T04,0.0
#stopsponsoringouroppression,2021-10-26T05,0.0
#stopsponsoringouroppression,2021-10-26T06,0.0
#stopsponsoringouroppression,2021-10-26T07,0.0
#stopsponsoringouroppression,2021-10-26T08,2.0
#stopsponsoringouroppression,2021-10-26T09,4.666666666666667
#stopsponsoringouroppression,2021-10-26T10,4.666666666666667
#stopsponsoringouroppression,2021-10-26T11,2.6666666666666665
#stopsponsoringouroppression,2021-10-26T12,0.0
#stopsponsoringouroppression,2021-10-26T13,0.0
#stopsponsoringouroppression,2021-10-26T14,0.0
#stopsponsoringouroppression,2021-10-26T15,0.0
#stopsponsoringouroppression,2021-10-26T16,0.0
#stopsponsoringouroppression,2021-10-26T17,0.0
#stopsponsoringouroppression,2021-10-26T18,0.0
#stopsponsoringouroppression,2021-10-26T19,0.0
#stopsponsoringouroppression,2021-10-26T20,0.0
#stopsponsoringouroppression,2021-10-26T21,0.0
#stopsponsoringouroppression,2021-10-26T22,0.0
#stopsponsoringouroppression,2021-10-26T23,0.0
#stopsponsoringouroppression,2021-10-27T00,0.0
#stopsponsoringouroppression,2021-10-27T01,0.0
#stopsponsoringouroppression,2021-10-27T02,0.0
#stopsponsoringouroppression,2021-10-27T03,0.0
#stopsponsoringouroppression,2021-10-27T04,0.0
#stopsponsoringouroppression,2021-10-27T05,0.0
#stopsponsoringouroppression,2021-10-27T06,0.0
#stopsponsoringouroppression,2021-10-27T07,0.0
#stopsponsoringouroppression,2021-10-27T08,0.0
#stopsponsoringouroppression,2021-10-27T09,0.0
#stopsponsoringouroppression,2021-10-27T10,0.0
#stopsponsoringouroppression,2021-10-27T11,0.0
#stopsponsoringouroppression,2021-10-27T12,0.0
#stopsponsoringouroppression,2021-10-27T13,0.0
#stopsponsoringouroppression,2021-10-27T14,0.0
#stopsponsoringouroppression,2021-10-27T15,0.0
#stopsponsoringouroppression,2021-10-27T16,0.0
#stopsponsoringouroppression,2021-10-27T17,0.0
#stopsponsoringouroppression,2021-10-27T18,0.0
#stopsponsoringouroppression,2021-10-27T19,0.0
#stopsponsoringouroppression,2021-10-27T20,0.0
#stopsponsoringouroppression,2021-10-27T21,0.0
#stopsponsoringouroppression,2021-10-27T22,0.0
#stopsponsoringouroppression,2021-10-27T23,0.0
#stopsponsoringouroppression,2021-10-28T00,0.0
#stopsponsoringouroppression,2021-10-28T01,0.0
#stopsponsoringouroppression,2021-10-28T02,0.0
#stopsponsoringouroppression,2021-10-28T03,0.0
#stopsponsoringouroppression,2021-10-28T04,0.0
#stopsponsoringouroppression,2021-10-28T05,0.0
#stopsponsoringouroppression,2021-10-28T06,0.0
#stopsponsoringouroppression,2021-10-28T07,0.0
#stopsponsoringouroppression,2021-10-28T08,0.0
#stopsponsoringouroppression,2021-10-28T09,0.0
#stopsponsoringouroppression,2021-10-28T10,0.0
#stopsponsoringouroppression,2021-10-28T11,0.0
#stopsponsoringouroppression,2021-10-28T12,0.0
#stopsponsoringouroppression,2021-10-28T13,0.6666666666666666
#stopsponsoringouroppression,2021-10-28T14,35.666666666666664
#stopsponsoringouroppression,2021-10-28T15,182.33333333333334
#stopsponsoringouroppression,2021-10-28T16,298.0
#stopsponsoringouroppression,2021-10-28T17,265.0
#stopsponsoringouroppression,2021-10-28T18,119.0
#stopsponsoringouroppression,2021-10-28T19,2.6666666666666665
#stopsponsoringouroppression,2021-10-28T20,0.6666666666666666
#stopsponsoringouroppression,2021-10-28T21,0.0
#stopsponsoringouroppression,2021-10-28T22,0.6666666666666666
#stopsponsoringouroppression,2021-10-28T23,0.6666666666666666
#stopsponsoringouroppression,2021-10-29T00,0.6666666666666666
#stopsponsoringouroppression,2021-10-29T01,0.0
#stopsponsoringouroppression,2021-10-29T02,0.0
#stopsponsoringouroppression,2021-10-29T03,0.0
#stopsponsoringouroppression,2021-10-29T04,0.0
#stopsponsoringouroppression,2021-10-29T05,0.0
#stopsponsoringouroppression,2021-10-29T06,0.0
#stopsponsoringouroppression,2021-10-29T07,0.6666666666666666
#stopsponsoringouroppression,2021-10-29T08,0.6666666666666666
#sécheresse,2021-10-24T08,0.0
#sécheresse,2021-10-24T09,0.0
#sécheresse,2021-10-24T10,0.0
#sécheresse,2021-10-24T11,0.3333333333333333
#sécheresse,2021-10-24T12,0.3333333333333333
#sécheresse,2021-10-24T13,0.3333333333333333
#sécheresse,2021-10-24T14,0.0
#sécheresse,2021-10-24T15,0.0
#sécheresse,2021-10-24T16,0.0
#sécheresse,2021-10-24T17,0.0
#sécheresse,2021-10-24T18,0.0
#sécheresse,2021-10-24T19,0.0
#sécheresse,2021-10-24T20,0.0
#sécheresse,2021-10-24T21,0.0
#sécheresse,2021-10-24T22,0.0
#sécheresse,2021-10-24T23,0.0
#sécheresse,2021-10-25T00,0.0
#sécheresse,2021-10-25T01,0.0
#sécheresse,2021-10-25T02,0.0
#sécheresse,2021-10-25T03,0.0
#sécheresse,2021-10-25T04,0.0
#sécheresse,2021-10-25T05,0.0
#sécheresse,2021-10-25T06,0.0
#sécheresse,2021-10-25T07,0.0
#sécheresse,2021-10-25T08,0.0
#sécheresse,2021-10-25T09,0.0
#sécheresse,2021-10-25T10,0.0
#sécheresse,2021-10-25T11,0.0
#sécheresse,2021-10-25T12,0.0
#sécheresse,2021-10-25T13,0.0
#sécheresse,2021-10-25T14,0.0
#sécheresse,2021-10-25T15,0.0
#sécheresse,2021-10-25T16,0.0
#sécheresse,2021-10-25T17,0.0
#sécheresse,2021-10-25T18,0.0
#sécheresse,2021-10-25T19,0.0
#sécheresse,2021-10-25T20,0.0
#sécheresse,2021-10-25T21,0.0
#sécheresse,2021-10-25T22,0.0
#sécheresse,2021-10-25T23,0.0
#sécheresse,2021-10-26T00,0.0
#sécheresse,2021-10-26T01,0.0
#sécheresse,2021-10-26T02,0.0
#sécheresse,2021-10-26T03,0.0
#sécheresse,2021-10-26T04,0.0
#sécheresse,2021-10-26T05,0.0
#sécheresse,2021-10-26T06,0.0
#sécheresse,2021-10-26T07,0.0
#sécheresse,2021-10-26T08,0.0
#sécheresse,2021-10-26T09,0.0
#sécheresse,2021-10-26T10,0.0
#sécheresse,2021-10-26T11,0.0
#sécheresse,2021-10-26T12,0.0
#sécheresse,2021-10-26T13,0.0
#sécheresse,2021-10-26T14,0.0
#sécheresse,2021-10-26T15,0.0
#sécheresse,2021-10-26T16,0.0
#sécheresse,2021-10-26T17,0.0
#sécheresse,2021-10-26T18,0.0
#sécheresse,2021-10-26T19,0.0
#sécheresse,2021-10-26T20,0.0
#sécheresse,2021-10-26T21,0.0
#sécheresse,2021-10-26T22,0.0
#sécheresse,2021-10-26T23,0.0
#sécheresse,2021-10-27T00,0.0
#sécheresse,2021-10-27T01,0.0
#sécheresse,2021-10-27T02,0.0
#sécheresse,2021-10-27T03,0.0
#sécheresse,2021-10-27T04,0.0
#sécheresse,2021-10-27T05,0.0
#sécheresse,2021-10-27T06,0.6666666666666666
#sécheresse,2021-10-27T07,0.6666666666666666
#sécheresse,2021-10-27T08,0.6666666666666666
#sécheresse,2021-10-27T09,0.0
#sécheresse,2021-10-27T10,0.0
#sécheresse,2021-10-27T11,0.0
#sécheresse,2021-10-27T12,0.0
#sécheresse,2021-10-27T13,0.0
#sécheresse,2021-10-27T14,0.0
#sécheresse,2021-10-27T15,0.0
#sécheresse,2021-10-27T16,0.0
#sécheresse,2021-10-27T17,0.0
#sécheresse,2021-10-27T18,0.0
#sécheresse,2021-10-27T19,0.0
#sécheresse,2021-10-27T20,0.0
#sécheresse,2021-10-27T21,0.0
#sécheresse,2021-10-27T22,0.0
#sécheresse,2021-10-27T23,0.0
#sécheresse,2021-10-28T00,0.0
#sécheresse,2021-10-28T01,0.0
#sécheresse,2021-10-28T02,0.0
#sécheresse,2021-10-28T03,0.0
#sécheresse,2021-10-28T04,0.0
#sécheresse,2021-10-28T05,0.0
#sécheresse,2021-10-28T06,0.0
#sécheresse,2021-10-28T07,0.0
#sécheresse,2021-10-28T08,0.0
#sécheresse,2021-10-28T09,0.0
#sécheresse,2021-10-28T10,0.0
#sécheresse,2021-10-28T11,0.0
#sécheresse,2021-10-28T12,0.0
#sécheresse,2021-10-28T13,0.0
#sécheresse,2021-10-28T14,0.0
#sécheresse,2021-10-28T15,0.0
#sécheresse,2021-10-28T16,0.0
#sécheresse,2021-10-28T17,0.0
#sécheresse,2021-10-28T18,5.0
#sécheresse,2021-10-28T19,52.333333333333336
#sécheresse,2021-10-28T20,64.33333333333333
#sécheresse,2021-10-28T21,65.33333333333333
#sécheresse,2021-10-28T22,19.666666666666668
#sécheresse,2021-10-28T23,8.333333333333334
#sécheresse,2021-10-29T00,3.6666666666666665
#sécheresse,2021-10-29T01,2.3333333333333335
#sécheresse,2021-10-29T02,2.3333333333333335
#sécheresse,2021-10-29T03,3.0
#sécheresse,2021-10-29T04,8.666666666666666
#sécheresse,2021-10-29T05,14.333333333333334
#sécheresse,2021-10-29T06,16.0
#sécheresse,2021-10-29T07,12.666666666666666
#sécheresse,2021-10-29T08,6.333333333333333
#togetherforourplanet,2021-10-24T08,95.0
#togetherforourplanet,2021-10-24T09,111.33333333333333
#togetherforourplanet,2021-10-24T10,67.33333333333333
#togetherforourplanet,2021-10-24T11,66.0
#togetherforourplanet,2021-10-24T12,66.0
#togetherforourplanet,2021-10-24T13,62.666666666666664
#togetherforourplanet,2021-10-24T14,46.0
#togetherforourplanet,2021-10-24T15,39.0
#togetherforourplanet,2021-10-24T16,38.666666666666664
#togetherforourplanet,2021-10-24T17,48.666666666666664
#togetherforourplanet,2021-10-24T18,56.333333333333336
#togetherforourplanet,2021-10-24T19,57.0
#togetherforourplanet,2021-10-24T20,42.333333333333336
#togetherforourplanet,2021-10-24T21,38.333333333333336
#togetherforourplanet,2021-10-24T22,31.0
#togetherforourplanet,2021-10-24T23,31.333333333333332
#togetherforourplanet,2021-10-25T00,25.0
#togetherforourplanet,2021-10-25T01,20.333333333333332
#togetherforourplanet,2021-10-25T02,18.0
#togetherforourplanet,2021-10-25T03,19.0
#togetherforourplanet,2021-10-25T04,28.0
#togetherforourplanet,2021-10-25T05,32.333333333333336
#togetherforourplanet,2021-10-25T06,43.0
#togetherforourplanet,2021-10-25T07,51.0
#togetherforourplanet,2021-10-25T08,68.0
#togetherforourplanet,2021-10-25T09,67.66666666666667
#togetherforourplanet,2021-10-25T10,62.0
#togetherforourplanet,2021-10-25T11,45.0
#togetherforourplanet,2021-10-25T12,38.0
#togetherforourplanet,2021-10-25T13,32.0
#togetherforourplanet,2021-10-25T14,33.0
#togetherforourplanet,2021-10-25T15,29.666666666666668
#togetherforourplanet,2021-10-25T16,22.0
#togetherforourplanet,2021-10-25T17,14.333333333333334
#togetherforourplanet,2021-10-25T18,14.0
#togetherforourplanet,2021-10-25T19,14.333333333333334
#togetherforourplanet,2021-10-25T20,14.0
#togetherforourplanet,2021-10-25T21,8.0
#togetherforourplanet,2021-10-25T22,9.0
#togetherforourplanet,2021-10-25T23,6.333333333333333
#togetherforourplanet,2021-10-26T00,7.666666666666667
#togetherforourplanet,2021-10-26T01,7.0
#togetherforourplanet,2021-10-26T02,8.333333333333334
#togetherforourplanet,2021-10-26T03,8.333333333333334
#togetherforourplanet,2021-10-26T04,9.666666666666666
#togetherforourplanet,2021-10-26T05,12.666666666666666
#togetherforourplanet,2021-10-26T06,26.333333333333332
#togetherforourplanet,2021-10-26T07,32.0
#togetherforourplanet,2021-10-26T08,37.666666666666664
#togetherforourplanet,2021-10-26T09,34.666666666666664
#togetherforourplanet,2021-10-26T10,33.666666666666664
#togetherforourplanet,2021-10-26T11,35.666666666666664
#togetherforourplanet,2021-10-26T12,33.666666666666664
#togetherforourplanet,2021-10-26T13,37.333333333333336
#togetherforourplanet,2021-10-26T14,32.333333333333336
#togetherforourplanet,2021-10-26T15,30.666666666666668
#togetherforourplanet,2021-10-26T16,28.666666666666668
#togetherforourplanet,2021-10-26T17,28.666666666666668
#togetherforourplanet,2021-10-26T18,24.666666666666668
#togetherforourplanet,2021-10-26T19,18.0
#togetherforourplanet,2021-10-26T20,13.666666666666666
#togetherforourplanet,2021-10-26T21,9.666666666666666
#togetherforourplanet,2021-10-26T22,6.0
#togetherforourplanet,2021-10-26T23,3.0
#togetherforourplanet,2021-10-27T00,3.3333333333333335
#togetherforourplanet,2021-10-27T01,3277.6666666666665
#togetherforourplanet,2021-10-27T02,4224.0
#togetherforourplanet,2021-10-27T03,4815.333333333333
#togetherforourplanet,2021-10-27T04,1979.3333333333333
#togetherforourplanet,2021-10-27T05,1389.6666666666667
#togetherforourplanet,2021-10-27T06,1060.3333333333333
#togetherforourplanet,2021-10-27T07,815.3333333333334
#togetherforourplanet,2021-10-27T08,628.3333333333334
#togetherforourplanet,2021-10-27T09,523.6666666666666
#togetherforourplanet,2021-10-27T10,474.3333333333333
#togetherforourplanet,2021-10-27T11,445.0
#togetherforourplanet,2021-10-27T12,426.0
#togetherforourplanet,2021-10-27T13,405.0
#togetherforourplanet,2021-10-27T14,365.0
#togetherforourplanet,2021-10-27T15,309.3333333333333
#togetherforourplanet,2021-10-27T16,246.33333333333334
#togetherforourplanet,2021-10-27T17,191.66666666666666
#togetherforourplanet,2021-10-27T18,140.66666666666666
#togetherforourplanet,2021-10-27T19,107.33333333333333
#togetherforourplanet,2021-10-27T20,88.0
#togetherforourplanet,2021-10-27T21,80.33333333333333
#togetherforourplanet,2021-10-27T22,84.66666666666667
#togetherforourplanet,2021-10-27T23,92.0
#togetherforourplanet,2021-10-28T00,95.33333333333333
#togetherforourplanet,2021-10-28T01,142.66666666666666
#togetherforourplanet,2021-10-28T02,143.0
#togetherforourplanet,2021-10-28T03,145.0
#togetherforourplanet,2021-10-28T04,90.66666666666667
#togetherforourplanet,2021-10-28T05,76.33333333333333
#togetherforourplanet,2021-10-28T06,77.0
#togetherforourplanet,2021-10-28T07,73.0
#togetherforourplanet,2021-10-28T08,89.33333333333333
#togetherforourplanet,2021-10-28T09,86.0
#togetherforourplanet,2021-10-28T10,103.0
#togetherforourplanet,2021-10-28T11,105.33333333333333
#togetherforourplanet,2021-10-28T12,140.0
#togetherforourplanet,2021-10-28T13,132.66666666666666
#togetherforourplanet,2021-10-28T14,124.33333333333333
#togetherforourplanet,2021-10-28T15,88.66666666666667
#togetherforourplanet,2021-10-28T16,74.66666666666667
#togetherforourplanet,2021-10-28T17,56.0
#togetherforourplanet,2021-10-28T18,42.0
#togetherforourplanet,2021-10-28T19,36.0
#togetherforourplanet,2021-10-28T20,29.666666666666668
#togetherforourplanet,2021-10-28T21,25.0
#togetherforourplanet,2021-10-28T22,23.333333333333332
#togetherforourplanet,2021-10-28T23,26.666666666666668
#togetherforourplanet,2021-10-29T00,28.333333333333332
#togetherforourplanet,2021-10-29T01,32.333333333333336
#togetherforourplanet,2021-10-29T02,34.0
#togetherforourplanet,2021-10-29T03,32.666666666666664
#togetherforourplanet,2021-10-29T04,32.0
#togetherforourplanet,2021-10-29T05,81.0
#togetherforourplanet,2021-10-29T06,138.66666666666666
#togetherforourplanet,2021-10-29T07,184.0
#togetherforourplanet,2021-10-29T08,124.33333333333333
#torysewageparty,2021-10-24T08,75.66666666666667
#torysewageparty,2021-10-24T09,125.33333333333333
#torysewageparty,2021-10-24T10,128.0
#torysewageparty,2021-10-24T11,165.33333333333334
#torysewageparty,2021-10-24T12,150.66666666666666
#torysewageparty,2021-10-24T13,172.0
#torysewageparty,2021-10-24T14,119.0
#torysewageparty,2021-10-24T15,122.33333333333333
#torysewageparty,2021-10-24T16,112.33333333333333
#torysewageparty,2021-10-24T17,141.0
#torysewageparty,2021-10-24T18,145.66666666666666
#torysewageparty,2021-10-24T19,163.0
#torysewageparty,2021-10-24T20,182.33333333333334
#torysewageparty,2021-10-24T21,172.66666666666666
#torysewageparty,2021-10-24T22,130.66666666666666
#torysewageparty,2021-10-24T23,56.0
#torysewageparty,2021-10-25T00,25.666666666666668
#torysewageparty,2021-10-25T01,9.0
#torysewageparty,2021-10-25T02,8.0
#torysewageparty,2021-10-25T03,13.666666666666666
#torysewageparty,2021-10-25T04,29.666666666666668
#torysewageparty,2021-10-25T05,67.33333333333333
#torysewageparty,2021-10-25T06,82.33333333333333
#torysewageparty,2021-10-25T07,105.0
#torysewageparty,2021-10-25T08,85.33333333333333
#torysewageparty,2021-10-25T09,95.33333333333333
#torysewageparty,2021-10-25T10,73.33333333333333
#torysewageparty,2021-10-25T11,74.66666666666667
#torysewageparty,2021-10-25T12,63.333333333333336
#torysewageparty,2021-10-25T13,53.0
#torysewageparty,2021-10-25T14,47.333333333333336
#torysewageparty,2021-10-25T15,42.333333333333336
#torysewageparty,2021-10-25T16,52.0
#torysewageparty,2021-10-25T17,45.333333333333336
#torysewageparty,2021-10-25T18,39.666666666666664
#torysewageparty,2021-10-25T19,31.666666666666668
#torysewageparty,2021-10-25T20,27.0
#torysewageparty,2021-10-25T21,32.666666666666664
#torysewageparty,2021-10-25T22,75.33333333333333
#torysewageparty,2021-10-25T23,76.0
#torysewageparty,2021-10-26T00,61.666666666666664
#torysewageparty,2021-10-26T01,10.333333333333334
#torysewageparty,2021-10-26T02,4.666666666666667
#torysewageparty,2021-10-26T03,2.0
#torysewageparty,2021-10-26T04,3.6666666666666665
#torysewageparty,2021-10-26T05,14.666666666666666
#torysewageparty,2021-10-26T06,40.333333333333336
#torysewageparty,2021-10-26T07,57.333333333333336
#torysewageparty,2021-10-26T08,63.0
#torysewageparty,2021-10-26T09,44.0
#torysewageparty,2021-10-26T10,39.333333333333336
#torysewageparty,2021-10-26T11,36.333333333333336
#torysewageparty,2021-10-26T12,43.0
#torysewageparty,2021-10-26T13,40.333333333333336
#torysewageparty,2021-10-26T14,45.333333333333336
#torysewageparty,2021-10-26T15,59.333333333333336
#torysewageparty,2021-10-26T16,55.333333333333336
#torysewageparty,2021-10-26T17,49.666666666666664
#torysewageparty,2021-10-26T18,42.666666666666664
#torysewageparty,2021-10-26T19,47.333333333333336
#torysewageparty,2021-10-26T20,46.0
#torysewageparty,2021-10-26T21,30.333333333333332
#torysewageparty,2021-10-26T22,20.0
#torysewageparty,2021-10-26T23,10.666666666666666
#torysewageparty,2021-10-27T00,6.333333333333333
#torysewageparty,2021-10-27T01,3.3333333333333335
#torysewageparty,2021-10-27T02,1.6666666666666667
#torysewageparty,2021-10-27T03,1.3333333333333333
#torysewageparty,2021-10-27T04,4.0
#torysewageparty,2021-10-27T05,8.333333333333334
#torysewageparty,2021-10-27T06,16.0
